token	goto456_general	hit	baidu	scu	source_count	scope_v1_included	category	note
这里	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
这麽	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
进入	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
进去	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
进来	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
进步	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
进而	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
进行	0	0	1	0	1	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连同	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连声	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连日	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连日来	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连袂	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
连连	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
迟早	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
迫于	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
适应	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
适当	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
适用	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
逐步	1	0	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
逐渐	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
通常	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
通过	1	1	1	0	3	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
造成	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
遇到	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
遭到	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
遵循	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
遵照	1	1	0	1	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
避免	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那个	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那么	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那么些	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那么样	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那些	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那会儿	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那儿	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那时	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那末	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那样	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那般	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那边	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那里	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
那麽	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
部分	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
都	1	0	0	0	1	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
鄙人	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
采取	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
里面	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
重大	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
重新	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
重要	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
鉴于	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
针对	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
长期以来	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
长此下去	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
长话短说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
问题	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
间或	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
防止	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
阿	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
附近	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
限制	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
陡然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除了	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除却	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除去	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除外	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除开	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除此	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除此之外	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除此以外	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除此而外	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
除非	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
随	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
随后	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
随时	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
随着	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
随著	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
隔夜	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
隔日	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
难得	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
难怪	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
难说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
难道	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
难道说	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
集中	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
需要	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
非但	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
非常	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
非徒	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
非得	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
非特	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
非独	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
靠	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顶多	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顷刻	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顷刻之间	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顷刻间	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顺	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顺着	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
顿时	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
风雨无阻	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
首先	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
马上	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
高低	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
高兴	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
默然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
默默地	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
！	1	1	0	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＃	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
％	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＆	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＇	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
（	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
）	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
）÷（１－	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
）、	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＊	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＋	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＋ξ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＋＋	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
，	1	1	0	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
，也	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
－	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
－β	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
－－	0	1	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
－［＊］－	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
．	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
／	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
０：２	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
１．	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
１２％	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
２．３％	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
５：０	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
：	1	1	0	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
；	1	1	0	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＜	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＜±	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＜Δ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＜λ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＜φ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＜＜	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝″	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝☆	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝（	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝－	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝［	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＝｛	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＞	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
＞λ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
？	1	1	0	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
Ａ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
ＬＩ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
Ｒ．Ｌ．	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
ＺＸＦＩＴＬ	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①①］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①②］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①③］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①④］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①⑤］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①⑥］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①⑦］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①⑧］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①⑨］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①Ａ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①Ｂ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①Ｃ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①Ｄ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①Ｅ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ａ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｃ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｄ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｅ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｆ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｇ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｈ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｉ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［①ｏ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②①］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②②］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②③］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②④	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②⑤］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②⑥］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②⑦］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②⑧］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②⑩］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②Ｂ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②Ｇ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ａ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｂ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｃ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｄ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｅ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｆ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｇ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｈ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｉ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［②ｊ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③①］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③⑩］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③Ｆ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ａ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ｂ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ｃ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ｄ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ｅ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ｇ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［③ｈ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［④］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［④ａ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［④ｂ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［④ｃ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［④ｄ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
［④ｅ］	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
